15, 4, 70, 20, 20
0, 4, 70, 20, 20
-10.5, 3.5, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
0, 6, 87, 15, 15
10.5, 3.5, 70, 20, 20
0, 4, 70, 20, 20
