15, 8, 70, 7.78, 7.78
0, 4, 70, 7.78, 7.78
-10.5, 3.5, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
0, 6, 87, 10, 10
10.5, 5.5, 25, 2.78, 2.78
-45, 0, 25, 2.78, 2.78
